604.521;198.205;Gümligen, Melchenbühl (Tram)
605.947;197.950;Gümligen, Siloah
607.035;197.640;Rüfenacht
608.042;197.362;Langenloh
600.805;199.202;Bern, Helvetiaplatz
601.910;198.900;Bern, Brunnadernstrasse
603.638;197.814;Muri bei Bern
609.431;197.662;Worb Dorf
608.970;199.526;Vechigen
608.271;200.287;Boll-Utzigen
606.505;200.642;Stettlen
605.752;200.684;Deisswil
604.473;202.054;Bolligen
603.462;202.472;Ittigen bei Bern
610.250;180.425;Uetendorf
607.762;181.747;Seftigen
606.306;182.033;Burgistein
605.742;184.714;Thurnen
604.823;187.418;Kaufdorf
604.377;189.706;Toffen
604.573;193.087;Belp
602.569;195.302;Kehrsatz
600.552;197.507;Wabern bei Bern
599.344;198.298;Bern Weissenbühl
597.627;199.151;Bern  Europaplatz
598.212;197.087;Köniz
597.147;195.435;Moos
597.109;194.426;Gasel
596.149;192.816;Niederscherli
594.615;191.714;Mittelhäusern
593.020;187.859;Lanzenhäusern
592.689;185.342;Schwarzenburg
598.520;197.694;Liebefeld
604.150;193.785;Belp Steinbach
602.093;196.082;Kehrsatz Nord
611.934;180.228;Uetendorf Allmend
594.184;190.189;Schwarzwasserbrücke
602.932;202.538;Papiermühle
600.563;197.414;Wabern GB
600.085;196.501;Gurten Kulm
614.590;178.203;Thun
600.675;199.640;Bern, Zytglogge
614.722;178.120;Thun ThS
616.715;176.012;Hilterfingen ThS
617.493;175.488;Oberhofen am Thunersee
620.009;173.507;Gunten ThS
619.223;170.833;Spiez Schiffstation
622.832;171.735;Merligen ThS
623.515;170.644;Beatenbucht ThS
626.877;170.479;Beatushöhlen-Sundlauenen
628.859;169.747;Neuhaus (Unterseen) ThS
615.076;174.385;Gwatt Zentrum ThS
615.592;176.951;Hünibach ThS
620.272;169.453;Faulensee ThS
631.528;170.192;Interlaken West ThS
615.743;177.148;Hünibach, Chartreuse
616.771;176.058;Hilterfingen, Post
617.561;175.585;Oberhofen a. T., Dorf
618.370;174.994;Oberhofen a. T., Längenschach.
620.108;173.545;Gunten, Dorf
622.902;171.714;Merligen, Beatus
623.571;170.585;Beatenbucht
627.250;170.787;Sundlauenen, Dorf
614.613;178.234;Thun, Bahnhof
614.775;178.565;Thun, Lauitor
626.275;170.323;Beatushöhlen
629.079;169.870;Neuhaus (Unterseen), STI
623.597;170.522;Beatenbucht (Beatenbergbahn)
624.759;170.797;Birchi
624.996;171.095;Beatenberg
625.360;172.200;Beatenberg Vorsass
625.733;173.316;Niederhorn
606.669;197.752;Scheyenholz
604.104;197.993;Gümligen, Seidenberg
608.168;167.662;Erlenbach i.S. (Stockhornbahn)
607.932;170.284;Chrindi
607.629;171.369;Stockhorn
616.272;145.203;Sunnbüel
617.274;147.285;Kandersteg LKS
587.830;148.815;Gruben
588.675;150.370;Schönried
590.260;151.820;Saanenmöser
593.375;153.345;Oeschseite
595.910;154.425;Blankenburg
596.145;151.725;Stöckli
597.074;150.425;St. Stephan
598.695;149.155;Matten
599.750;146.605;Boden
600.375;145.250;Lenk im Simmental
595.745;158.724;Grubenwald
598.392;166.250;Enge im Simmental
606.582;167.367;Ringoldingen
612.776;168.375;Burgholz
615.579;170.320;Eifeld
595.144;155.758;Zweisimmen
595.076;161.365;Weissenbach
596.294;164.015;Boltigen
599.750;167.202;Oberwil im Simmental
602.855;167.565;Weissenburg
604.346;167.516;Därstetten
608.990;167.535;Erlenbach im Simmental
610.768;167.649;Oey-Diemtigen
615.062;169.393;Wimmis
616.213;171.129;Lattigen bei Spiez
631.568;169.637;Interlaken DIH
646.194;163.940;Grindelwald BGF
647.086;167.813;First
637.000;161.785;Wengen Wengiboden
638.482;162.548;Männlichen LWM
634.835;156.684;Mürren (Allmendhubelbahn)
634.537;157.050;Allmendhubel (Standseilbahn)
641.046;158.310;Eigergletscher
641.681;155.275;Jungfraujoch
631.500;169.480;Heimwehfluh
632.644;171.177;Interlaken Harderbahn
631.837;171.981;Harder Kulm
644.449;163.879;Grindelwald Grund GGM
638.564;162.582;Männlichen GGM
636.957;161.629;Wengen
638.352;158.376;Wengernalp
639.969;159.413;Kleine Scheidegg
643.159;161.137;Alpiglen
644.782;163.655;Grindelwald Grund
635.900;160.900;Lauterbrunnen BLM
634.654;160.683;Grütschalp
635.163;157.083;Mürren BLM
645.545;163.852;Grindelwald
643.224;164.514;Schwendi bei Grindelwald
641.096;165.104;Burglauenen
639.078;165.222;Lütschental
635.972;160.904;Lauterbrunnen
634.974;167.725;Breitlauenen
636.182;166.894;Schynige Platte
632.972;168.365;Wilderswil
635.307;164.710;Zweilütschinen
634.496;170.885;Bönigen, Lütschinenbrücke
619.263;165.384;Mülenen NB
634.044;170.950;Interlaken, Geissgasse
639.130;172.655;Iseltwald, Sengg
619.737;186.442;Heimenschwand, Post
617.676;182.923;Fahrni b. Thun, Dörfli
614.674;181.611;Steffisburg, Flühli
629.567;181.689;Innereriz, Säge
618.769;183.009;Unterlangenegg, Kreuzweg
625.945;181.952;Eriz, Linden
621.479;182.659;Schwarzenegg, Post
618.315;177.676;Heiligenschwendi, Haltenegg
617.805;178.240;Heiligenschwendi, Dörfli
619.366;178.853;Heiligenschwendi, Multenegg
616.269;178.211;Goldiwil, Scheidweg
615.552;178.296;Thun, Wartboden
615.003;182.251;Steffisburg, Schiessstand
593.823;150.801;Rinderberg
635.512;156.090;Stechelberg (Schilthornbahn)
634.886;155.195;Gimmelwald (Schilthornbahn)
634.710;156.371;Mürren (Schilthornbahn)
632.140;156.813;Birg (Schilthornbahn)
630.414;156.296;Schilthorn
617.498;165.694;Schwandegg
616.391;166.115;Niesen Kulm
625.800;140.023;Lauchernalp
617.120;154.912;Kandergrund, Altels
617.546;154.263;Kandergrund, Riegelsee
618.356;151.486;Mitholz, Underem Büel
616.323;158.861;Frutigen, Tellenfeld
636.190;127.894;Lalden
634.079;128.464;Eggerberg
631.252;129.047;Ausserberg
625.100;130.187;Hohtenn
624.346;135.201;Goppenstein
617.859;149.383;Kandersteg
618.172;153.102;Blausee-Mitholz
616.321;159.745;Frutigen
619.256;163.806;Reichenbach im Kandertal
619.334;165.218;Mülenen
618.472;170.603;Spiez
634.864;170.645;Bönigen, Dorf
634.509;172.199;Ringgenberg, Anhöhe-Burgseeli
632.921;171.122;Interlaken Ost
631.582;170.239;Interlaken West
628.786;167.683;Därligen
625.748;167.152;Leissigen
619.839;169.203;Faulensee
626.081;138.996;Wiler (Lötschen) (Talstation)
615.869;159.715;Frutigen, Verkehrsbüro
616.130;160.007;Frutigen, Ischlag
618.507;162.994;Reichenbach i. K., Reudlen
617.027;156.243;Kandergrund, Post
617.615;153.694;Blausee BE
618.107;152.915;Mitholz, Balmhorn
637.805;160.426;Allmend
643.862;162.151;Brandegg
636.389;162.102;Wengwald
635.060;159.050;Winteregg
642.306;166.631;Bussalp
650.766;167.366;Grosse Scheidegg
647.199;164.633;Grindelwald, Mühlebach Schule
649.208;165.818;Grindelwald, Unterer Lauchbühl
648.414;164.728;Grindelwald, Oberer Gletscher
616.845;156.823;Kandergrund, Bifige
616.027;159.424;Frutigen, Widi
616.731;157.246;Frutigen, Zrydsbrügg
618.482;150.225;Kandersteg, Im Kehr
619.836;150.115;Oeschinen
618.735;149.603;Kandersteg GKO
601.958;145.063;Lenk, Brandegg
601.408;145.293;Lenk, Buggeli
602.389;144.700;Lenk, Bühlberg
600.788;145.710;Lenk, Grün
601.387;144.837;Lenk, Hubel
600.997;145.613;Lenk, Seiten
601.818;144.789;Lenk, Tannenbühl
599.930;141.300;Lenk, Alpenrösli
600.394;143.620;Lenk, Blatti
600.225;138.757;Lenk, Iffigenalp
600.257;140.136;Lenk, Iffigenfall
600.464;142.986;Lenk, Mittaghorn
602.264;142.027;Lenk, Edelweiss
600.933;144.138;Lenk, Kuspo
601.414;143.411;Lenk, Metschbahnen
600.490;144.625;Lenk, Neufeld (Camping)
601.218;143.628;Lenk, Rohrbrücke
601.657;143.001;Lenk, Rothenbach
601.872;142.642;Lenk, Sumpfbach
602.892;141.742;Lenk, Simmenfälle
602.513;141.848;Lenk, Zelg
529.107;174.644;Agiez, Vers-le-Pont
549.708;183.269;Arrissoules, village
538.906;178.377;Gressy, Le Bas-des-Monts
537.928;177.428;Belmont-sur-Yverdon, Battoir
544.347;175.203;Bioley-Magnoux, collège
535.560;163.717;Bioley-Orjulaz, chapelle
545.891;191.605;Concise, Les Biolles
541.540;187.720;Bonvillars, village
539.981;180.090;Yverdon-les-Bains, Condémines
546.776;175.569;Chanéaz, village
546.305;168.783;Chapelle-sur-Moudon, poste
538.900;191.920;La Combaz VD (Romairon)
544.661;168.609;Chapelle-sur-Moudon, La Combe
544.350;188.750;Corcelles-près-Concise,village
546.391;174.050;Correvon, village
540.300;196.145;Provence, Le Couvent
543.275;178.491;Cronay, village
547.873;177.599;Démoret, collège
544.742;177.299;Donneloye, poste
539.014;176.682;Epautheyres, croisée
537.800;186.550;Fiez, village
540.866;187.238;Bonvillars, Flusel
537.488;187.448;Fontaines-sur-Grandson,collège
540.045;189.407;Fontanezier, bas du village
537.380;184.775;Giez, place du Collège
543.600;176.880;Gossens, village
544.070;181.315;Cuarny, La Grande-Moille
538.267;189.186;Villars-Burquin, Grange-Meule
538.605;177.797;Gressy, place du village
533.339;179.946;Mathod, Bras d'Or
545.087;181.390;La Mauguettaz, croisée
545.641;177.790;Mézery-près-Donneloye, village
547.368;178.941;Molondin, village
544.011;177.462;Cronay, Moulin du Pont
545.777;192.594;Mutrux, anc. poste
540.056;174.223;Nonfoux, anc. collège
535.710;186.725;Novalles, collège
542.804;187.786;Onnens VD, croisée
542.879;173.934;Oppens, croisée
534.936;184.583;Orges, village
542.225;174.950;Orzens, village
633.467;171.741;Goldswil, Dorf
633.758;171.951;Goldswil, Parkhotel
599.058;205.811;Oberlindach, Käserei
604.923;160.818;Zwischenflüh, Anger
602.909;184.763;Riggisberg, Spital
609.243;187.031;Gerzensee, Thalgut
608.421;185.518;Kirchdorf BE, Post
607.642;186.401;Mühledorf BE, Dorf
597.344;191.346;Oberbalm, Dorf
609.711;166.447;Diemtigen, Dorf
605.134;161.241;Zwischenflüh, Haueten
609.349;164.537;Horboden, Wirtschaft
610.219;166.980;Diemtigen, Schönbühl
604.384;159.514;Tiermatten, Wirtschaft
608.161;163.352;Horboden, Wampflen
605.862;161.734;Zwischenflüh, Post
600.435;180.871;Rüti b. R'berg, Dürrbach
602.300;194.031;Englisberg, Dorf
600.788;185.729;Fultigen, Abzw.
603.579;184.336;Riggisberg, Graben
599.444;184.902;Helgisried-Rohrbach, Post
597.167;187.388;Hinterfultigen, Post
595.830;180.521;Rüschegg Gambach, Hirschhorn
604.959;185.548;Kirchenthurnen, Abzw.
601.773;194.455;Englisberg, Abzw. Kühlewil
595.329;184.343;Mamishaus, Dorf
605.302;184.678;Mühlethurnen, Post
602.139;187.461;Oberbütschel
604.699;184.946;Mühlethurnen, Pontel
598.682;184.543;Rohrbach b. Riggisberg,Schulh.
592.198;188.372;Albligen, Ruchmühle
597.269;182.663;Rüschegg Graben, Kreuzung
594.270;185.494;Mamishaus, Schönentannen
598.900;187.389;Vorderfultigen, Käserei
605.192;180.320;Wattenwil, Pflegeheim
595.935;182.478;Mamishaus, Wyden
604.659;182.261;Burgistein, Weier
600.901;181.111;Rüti b. R'berg, Brügghüsi
626.935;171.684;Beatenberg, bei den Kirchen
625.018;171.099;Beatenberg, Station
629.281;140.980;Blatten (Lötschen), Post
624.625;138.050;Ferden, Dorf
624.775;155.185;Griesalp, Kurhaus
603.399;157.456;Grimmialp, Hotel Spillgerten
591.661;179.563;Guggisberg, Post
600.339;178.851;Gurnigel, Bad
632.573;175.202;Habkern, Post
621.806;159.837;Kiental, Dorf
625.504;138.634;Kippel, Post
628.364;140.347;Ried (Lötschen)
602.921;184.268;Riggisberg, Post
619.854;163.000;Scharnachtal, Viesen
598.309;173.834;Schwefelberg Bad
635.465;155.462;Stechelberg, Post
626.098;138.998;Wiler (Lötschen), Talstation
626.584;171.285;Beatenberg, Parkplatz Lood
632.562;142.647;Fafleralp
636.289;158.025;Trümmelbachfälle
628.375;172.577;Beatenberg, Waldegg
588.439;204.886;Frieswil, Dorf
598.235;205.437;Kirchlindach, Post
594.393;206.465;Meikirch, Post
593.749;202.230;Wohlen b. Bern, Gemeindehaus
607.276;162.390;Riedli, Talstation Wiriehorn
595.329;180.712;Rüschegg Gambach, Dorf
597.486;181.128;Rüschegg Heubach, Post
599.992;199.768;Bern, Hauptbahnhof
624.373;135.237;Goppenstein, Bahnhof
601.057;175.792;Gurnigel, Berghaus
608.039;187.523;Gerzensee, Post
602.392;194.775;Kehrsatz, Tannacker
629.021;170.869;Unterseen, Luegibrüggli
630.492;171.388;Unterseen, St. Niklausen
600.191;174.122;Gurnigel, Gantrischhütte
600.028;185.589;Rüeggisberg, Post
635.570;155.021;Stechelberg, Hotel
628.488;171.633;Beatenberg, Hohlenweg
635.504;156.102;Stechelberg, Schilthornbahn
611.800;152.750;Achseten, Kirche
609.340;149.160;Adelboden, Post
611.210;151.140;Adelboden, Hirzboden
609.770;148.790;Adelboden, Oey
614.040;157.304;Frutigen, Ried
612.576;155.405;Frutigen, Rohrbach
609.834;145.335;Adelboden, Unter dem Birg
609.226;147.840;Adelboden, Boden Wendeplatz
614.247;157.706;Frutigen, Gantengraben
619.715;167.538;Aeschi b. Spiez, Post
621.827;167.755;Krattigen, Post
621.854;166.013;Aeschiried, Schulhaus
630.910;170.090;Unterseen, Spital Interlaken
635.899;172.919;Ringgenberg, Säge
633.229;167.150;Gsteigwiler, Dorf
617.233;179.142;Goldiwil, Dorf
619.138;177.659;Heiligenschwendi, Alte Post
605.567;178.170;Wattenwil, Mettlen
605.283;179.388;Wattenwil, Ey
620.557;168.280;Spiez, Höhe
620.219;166.729;Aeschi b. Spiez, Friedegg
618.517;169.051;Hondrich, Schulhaus
619.681;168.898;Spiez, Altersheim
617.411;170.119;Spiezwiler, Rössli
620.856;166.629;Aeschi b. Spiez, Wachthubel
621.158;176.072;Schwanden (Sigriswil), Dorf
621.138;173.989;Sigriswil, Post
620.775;173.477;Gunten, Bellevue
620.806;174.788;Tschingel ob Gunten, Dorf
622.199;176.596;Schwanden (Sigriswil), Säge
620.383;173.880;Gunten, Wislikehr
619.850;174.323;Aeschlen ob Gunten, Dorf
610.814;178.073;Thierachern, Räbgass
611.721;179.113;Thierachern, Brügg
609.624;177.793;Thierachern, Wahlen
606.249;176.690;Blumenstein, Dorf
609.581;174.478;Höfen b. Thun, Dorf
631.855;170.463;Interlaken, Zentralplatz
632.551;170.011;Matten b. I., Hotel Sonne
632.701;169.469;Matten b. I., Gsteigstrasse
632.513;167.787;Wilderswil, Hotel Heimat
632.358;168.035;Wilderswil, Dorf
611.377;179.167;Thierachern, unterer Schwand
611.260;178.709;Thierachern, mittlerer Schwand
605.349;179.049;Wattenwil, Stockern
605.643;179.940;Wattenwil, Rössli
628.491;171.048;Beatenberg, Hohlen
627.416;172.117;Beatenberg, Tourist-Center
632.427;175.521;Habkern, Zäundli
595.201;207.210;Grächwil
538.121;185.867;Grandson, Péroset
541.157;179.083;Pomy, village
546.628;176.137;Prahins, village
545.552;193.368;Provence, poste
530.665;179.182;Rances, bif.
540.028;185.228;Grandson, Le Repuis
539.270;189.170;Romairon, village
542.976;171.639;Rueyres VD, croisée
546.164;171.213;St-Cierges, Grande Salle
534.248;179.579;Suscévaz, village
547.654;172.711;Thierrens, poste
536.673;180.655;Treycovagnes, village
538.126;183.323;Tuileries-de-Grandson, Kiosque
541.225;176.325;Ursins, Le Battoir
540.164;177.547;Valeyres-sous-Ursins, village
538.112;188.694;Villars-Burquin, pl. fontaine
543.340;181.346;Villars-Epeney, Fontaine
538.800;167.473;Villars-le-Terroir, poste
539.460;170.841;Vuarrens, poste
587.371;205.631;Detligen, Post
595.422;201.878;Hinterkappelen, Post
595.910;204.078;Uettligen, Post
590.113;204.533;Innerberg BE, Bergweid
600.208;175.029;Gurnigel, Wasserscheide
602.469;192.232;Zimmerwald, Post
592.389;200.339;Frauenkappelen, Post
627.711;172.259;Beatenberg, Mättli
593.221;198.272;Oberbottigen, Dorf
602.115;189.783;Niedermuhlern, Baumgärtli
597.278;204.420;Ortschwaben, Postgasse
592.299;205.900;Wahlendorf, Wendeplatz
605.992;187.796;Gelterfingen, Dorf
605.000;192.600;Belp, Mühlematt
598.962;199.856;Bern, Bremgartenfriedhof
596.685;199.591;Bethlehem b. Bern, Säge
591.729;208.365;Frienisberg, Pflegeheim
586.749;205.977;Detligen, Jucher
610.389;150.428;Adelboden, Ausserschwand Schul
614.922;158.700;Frutigen, Chriesbaum
610.561;149.991;Adelboden, Neuweg
612.871;153.114;Elsigbach
604.584;207.545;Schönbühl SBB
608.113;210.953;Hindelbank
610.839;212.536;Lyssach
613.907;212.202;Burgdorf
617.069;217.154;Wynigen
619.881;226.381;Herzogenbuchsee
600.082;199.823;Bern RBS
600.427;201.936;Bern Felsenau
600.880;202.408;Bern Tiefenau
601.437;203.585;Steinibach
601.445;203.086;Worblaufen
601.404;204.514;Unterzollikofen
603.514;207.234;Moosseedorf
604.499;207.717;Schönbühl RBS
604.714;208.652;Urtenen
605.254;210.734;Jegenstorf
605.542;214.348;Grafenried
606.342;215.053;Fraubrunnen
606.087;216.108;Büren zum Hof
606.492;217.689;Schalunen
607.266;219.897;Bätterkinden
606.697;223.562;Lohn-Lüterkofen
608.849;225.781;Biberist RBS
601.749;205.099;Oberzollikofen
604.181;207.510;Schönbühl Shoppyland
604.495;207.664;Schönbühl RBS, Bahnhof
599.892;207.682;Münchenbuchsee, Hüslimoos
600.865;207.818;Münchenbuchsee, Kirche
601.239;200.866;Bern, Breitenrain
603.016;203.569;Kappelisacker
600.426;205.835;Zollikofen, Hirzenfeld
604.566;203.747;Habstetten, Rössli
609.700;206.497;Krauchthal, Post
614.516;209.860;Oberburg
613.651;211.266;Burgdorf Steinhof
612.882;212.721;Burgdorf Buchmatt
610.746;214.730;Kirchberg-Alchenflüh
609.177;216.062;Aefligen
608.727;219.839;Utzenstorf
608.899;222.355;Wiler
609.595;224.317;Gerlafingen
609.681;225.527;Biberist Ost
606.202;196.136;Allmendingen b. B, Hirschen
626.215;229.654;Langenthal
628.484;233.481;Roggwil-Wynau
629.778;235.016;Murgenthal
633.331;239.601;Rothrist
626.019;230.487;Langenthal Gaswerk
625.462;231.487;Hard-Mumenthal
625.059;232.229;Aarwangen
624.604;232.747;Aarwangen Schloss
622.844;232.651;Bannwil
620.570;234.175;Holzhäusern
619.841;234.722;Scharnageln
619.412;235.023;Niederbipp Dorf
626.199;229.691;Langenthal [Gleis 4-5]
627.320;231.873;Kaltenherberg
629.068;232.113;Roggwil Dorf
630.089;231.280;St. Urban
630.099;230.787;St. Urban Ziegelei
629.761;231.737;Roggwil Buchägerten
630.989;226.711;Melchnau, Gjuch
628.505;231.902;Roggwil Schmitten
626.881;225.685;Gutenburg
629.964;217.981;Huttwil, Fiechten
631.765;217.682;Huttwil, Uech
631.408;216.226;Tschäppel
625.880;228.325;Langenthal Süd
626.507;226.561;Lotzwil
627.069;224.029;Madiswil
626.687;222.686;Lindenholz
626.724;221.763;Kleindietwil
628.463;220.752;Rohrbach
630.668;218.257;Huttwil
631.752;213.708;Eriswil, Hinterdorf
631.302;214.416;Eriswil, Station
625.190;231.895;Aarwangen Vorstadt
609.614;196.021;Worb SBB
610.839;192.361;Tägertschi
613.928;192.191;Konolfingen
617.087;194.317;Zäziwil
619.767;194.358;Bowil
621.847;196.543;Signau
623.498;199.720;Emmenmatt
626.311;198.741;Langnau i.E.
631.038;196.813;Trubschachen
637.915;196.147;Escholzmatt
643.887;200.112;Schüpfheim
646.286;203.188;Hasle LU
647.443;204.925;Entlebuch
648.710;211.805;Wolhusen
650.388;211.990;Werthenstein
653.552;209.899;Schachen LU
656.493;209.994;Malters
662.187;211.661;Littau
613.796;179.068;Schwäbis
613.472;180.208;Steffisburg
613.012;181.171;Lädeli
612.781;182.205;Heimberg
613.130;185.255;Brenzikofen
613.686;187.615;Oberdiessbach
614.052;191.108;Stalden i.E.
614.931;194.789;Grosshöchstetten
614.348;197.059;Biglen
613.731;199.636;Walkringen
614.076;201.631;Bigenthal
616.597;204.849;Schafhausen i.E.
616.499;207.242;Hasle-Rüegsau
618.564;206.015;Lützelflüh-Goldbach
620.656;205.114;Ramsei
622.983;202.824;Zollbrück
623.634;201.698;Neumühle
621.706;206.414;Grünenmatt
622.687;208.307;Sumiswald-Grünen
625.704;210.302;Wasen i.E., Oberei
624.374;208.910;Sumiswald, Forum
624.105;208.615;Sumiswald, Ey
635.440;219.835;Hüswil
637.013;220.755;Zell
640.352;221.162;Gettnau
642.375;219.214;Willisau
645.737;214.889;Menznau
635.269;172.620;Ringgenberg
637.467;174.030;Niederried
639.765;176.283;Oberried am Brienzersee
642.130;178.085;Ebligen
645.865;178.359;Brienz
649.823;177.369;Brienzwiler
656.995;175.396;Meiringen
653.480;178.747;Brünig-Hasliberg
655.354;181.942;Lungern
656.237;185.065;Kaiserstuhl OW
657.038;187.537;Giswil
660.965;191.403;Sachseln
661.638;194.038;Sarnen
663.699;199.179;Alpnach Dorf
663.879;200.781;Alpnachstad
666.306;203.873;Hergiswil
666.020;207.746;Horw
666.486;205.100;Hergiswil Matt
665.720;209.700;Luzern Allmend/Messe
659.480;190.250;Ewil Maxon
644.444;178.623;Brienz West
645.800;178.400;Brienz BRB
644.392;180.297;Planalp
645.800;181.978;Brienzer Rothorn
647.402;184.234;Sörenberg-Schönenboden
646.255;181.961;Brienzer Rothorn LSBR
664.149;183.786;Stöckalp SMF-lsm
663.373;180.709;Melchsee-Frutt
660.713;172.646;Innertkirchen MIB
670.385;201.224;Stans SthB
668.834;198.091;Stanserhorn
654.275;181.794;Lungern LLS
672.833;185.046;Gerschnialp
673.309;182.971;Trübsee
673.890;187.226;Ristis (Bergstation)
632.934;171.254;Interlaken Ost BrS
635.144;171.011;Bönigen
635.169;172.344;Ringgenberg BrS
637.745;174.179;Niederried BrS
640.057;176.286;Oberried am Brienzersee BrS
645.823;178.238;Brienz BrS
644.394;176.123;Giessbach See
640.061;173.535;Iseltwald
659.614;178.796;Käserstatt
672.925;197.860;Niederrickenbach Station
657.156;175.285;Meiringen MIB
668.305;203.190;Stansstad
670.642;201.222;Stans
672.602;198.517;Dallenwil
672.837;195.627;Wolfenschiessen
660.486;173.012;Innertkirchen Grimseltor
671.189;191.476;Grafenort
673.564;185.826;Engelberg
663.358;202.497;Aemsigen
666.228;211.448;Luzern, Bahnhof
663.793;209.161;Kriens PB
661.814;204.721;Fräkmüntegg
662.185;203.475;Pilatus Kulm
663.829;200.831;Alpnachstad PB
668.091;211.510;Verkehrshaus-Lido
668.854;210.912;Seeburg
673.342;208.878;Hertenstein SGV
675.599;209.410;Weggis
679.368;207.006;Vitznau
674.739;204.547;Ennetbürgen SGV
675.149;203.157;Buochs SGV
678.907;202.284;Beckenried
682.714;204.967;Gersau
687.254;204.674;Treib
688.738;205.356;Brunnen SGV
687.861;202.810;Rütli
689.863;200.347;Sisikon SGV
689.392;198.774;Tellsplatte
686.942;198.864;Bauen SGV
688.135;197.185;Isleten-Isenthal
690.296;195.305;Flüelen SGV
668.620;206.730;Kastanienbaum SGV
667.796;210.495;Tribschen
670.518;205.894;Kehrsiten Dorf
666.481;204.093;Hergiswil SGV
668.288;203.676;Stansstad SGV
671.490;210.825;Meggen SGV
669.237;210.567;Hermitage
673.591;212.994;Merlischachen SGV
675.079;212.157;Greppen
675.954;214.808;Küssnacht am Rigi SGV
671.768;206.210;Kehrsiten-Bürgenstock
671.773;206.187;Kehrsiten-Bürgenstock BB
666.221;211.494;Luzern Bahnhofquai
675.179;180.416;Kleintitlis
674.726;181.726;Stand
681.200;199.900;Stockhütte
678.753;199.330;Klewenalp
675.266;198.100;Niederrickenbach Dorf
687.258;204.646;Treib TSB
687.367;203.721;Seelisberg
678.734;202.215;Beckenried BBE
673.079;185.455;Engelberg (Talstation Titlis)
674.539;185.770;Engelberg (Brunni-Bahnen)
663.963;200.861;Alpnachstad SGV
669.593;209.595;Meggenhorn
666.695;211.885;Luzern Schweizerhofquai
670.736;196.291;Wirzweli
672.226;197.558;Dallenwil LDW
643.771;194.428;Flühli LU, Schintmoos
644.184;190.804;Flühli LU, Golfplatz
643.974;189.509;Flühli LU, Hirseggbrücke
643.766;187.657;Sörenberg, Hirsegg
643.955;222.038;Ettiswil, Post
642.730;222.298;Alberswil, Dorf
641.650;224.425;Schötz, Post
641.061;225.969;Nebikon, Maschinenfabrik
599.938;210.344;Moosaffoltern
629.588;216.382;Schwarzenbach(Huttwil),Bühlweg
629.324;214.882;Wyssachen, Dürrenbühl
634.479;188.379;Marbach LU, Mösli
629.652;217.527;Huttwil, Nat. Sportzentrum
629.637;214.196;Wyssachen, Dorf
636.987;208.580;Luthern Bad
619.727;211.762;Rüegsbach, Britternmatte
619.124;209.346;Rüegsbach, Dorf
618.582;202.177;Obergoldbach, Abzw. Landiswil
618.372;200.811;Landiswil, Dorf
617.777;201.036;Obergoldbach, Post
619.404;204.100;Schwanden i.E., Post
619.199;203.168;Schwanden i.E., Schwandenmatt
624.503;206.822;Heimisbach, Post
662.235;196.033;Sarnen, Kreuzstrasse
665.128;195.669;Kerns, Sand
656.209;209.530;Malters, Oberdorf
655.888;209.225;Malters, Hinter-Widenmatt
655.008;208.538;Malters, Mattgut
655.431;208.414;Malters, Liebetsegg
655.471;208.098;Schwarzenberg LU, Schlatt
655.593;207.856;Schwarzenberg LU, Kappelen
655.839;207.639;Schwarzenberg LU, Ennenmatt
643.738;197.790;Klusstalden
658.503;207.619;Eigenthal, Hochwäldli
643.845;187.077;Sörenberg, Südelhöchi
646.024;185.320;Sörenberg, Platz
649.398;185.448;Glaubenbielen, Parkplatz
651.514;186.303;Mörlialp
651.575;201.749;Finsterwald LU, alte Post
652.446;200.754;Gfellen
617.334;221.703;Grasswil, Post
615.405;234.798;Rumisberg, Bären
650.422;178.074;Brienzwiler, Banholzfluh
648.915;177.971;Ballenberg West, Museum
650.260;177.812;Ballenberg Ost, Museum
621.973;224.761;Thörigen, Post
617.417;222.645;Seeberg BE, Stalderhof
635.216;189.599;Marbach LU, Post
633.822;187.736;Marbach LU, Untergasse
635.281;184.848;Bumbach, Alpenrose
643.948;195.413;Flühli LU, Krutacher
647.517;224.282;Mauensee, Dorf
669.292;203.582;Stansstad, Abzw. Fürigen
672.498;203.277;Ennetbürgen, Flugplatz
673.286;203.774;Ennetbürgen, Riedmatt
671.904;201.950;Stans, Kreuzstrasse
605.029;220.104;Aetingen, Post
599.380;216.956;Balm b. Messen, Wendeplatz
603.400;218.700;Unterramsern, Post
604.142;217.464;Limpach, Post
602.882;216.584;Mülchi, Spritzenhaus
601.950;218.206;Oberramsern
602.196;215.147;Brunnenthal, Dorf
602.583;211.148;Zuzwil BE, Dorfplatz
605.485;211.907;Jegenstorf, Rotonda
683.247;176.582;Färnigen
686.852;174.744;Meien, Husen
674.592;193.520;Oberrickenbach, alte Post
652.429;193.773;Langis
674.849;192.944;Oberrickenbach, Talstat. LFCH
678.480;202.575;Beckenried, Nidwaldnerhof
676.366;202.903;Buochs, Hotel Postillon
668.267;200.995;Ennetmoos, Allweg
670.277;203.864;Obbürgen, alte Post
668.541;202.224;Stansstad, Abzw. Rotzloch
666.100;198.500;St. Jakob (Ennetmoos)
669.241;201.304;Stans, St. Josef
682.778;201.386;Emmetten, Sagendorf
687.200;202.452;Seelisberg, Tanzplatz
636.315;192.514;Wiggen, Hilfernstrasse
635.967;191.426;Marbach LU, Neugaden
635.420;190.360;Marbach LU, Ey
655.658;178.348;Hasliberg Hohfluh, Wetterhorn
